ticket_id,customer_id,department,issue_type,priority,agent,channel,created_at,sla_due_at,closed_at,status,resolution_hours,previous_contacts,customer_message,customer_rating
TKT-02194,CUST-1521,Account Management,Bug Report,Low,Ethan,Phone,2025-09-26,2025-09-29 00:00:00,2025-09-29 18:00:00,Closed,90.0,0,The issue was handled well.,5
TKT-02195,CUST-1769,Account Management,Subscription Cancellation,Medium,Liam,Phone,2025-11-11,2025-11-13 00:00:00,2025-11-14 06:00:00,Closed,78.0,0,I would like an update on my ticket.,4
TKT-02196,CUST-1591,Billing,Late Delivery,Medium,Ava,Email,2025-11-10,2025-11-12 00:00:00,2025-11-11 03:00:00,Closed,27.0,1,The issue was handled well.,4
TKT-02197,CUST-1543,Billing,Payment Failure,Critical,Liam,Chat,2025-07-09,2025-07-09 08:00:00,,Open,,1,I am having an issue and need assistance.,4
TKT-02198,CUST-1491,Technical Support,Product Question,Medium,Liam,Phone,2025-06-19,2025-06-21 00:00:00,2025-06-21 19:00:00,Closed,67.0,1,This issue is affecting my work and I am unhappy.,2
TKT-02199,CUST-1592,Product Support,Login Issue,Low,Mia,Web Form,2025-10-30,2025-11-02 00:00:00,2025-11-02 15:00:00,Closed,87.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-02200,CUST-1988,Technical Support,Login Issue,Medium,Ethan,Web Form,2025-06-21,2025-06-23 00:00:00,2025-06-23 09:00:00,Closed,57.0,2,I am having an issue and need assistance.,4
TKT-02201,CUST-1070,Account Management,Product Question,High,Noah,Web Form,2025-06-03,2025-06-04 00:00:00,2025-06-03 12:00:00,Closed,12.0,1,Can you check the status of my request?,3
TKT-02202,CUST-1659,Shipping,Product Question,Medium,Mia,Web Form,2025-03-22,2025-03-24 00:00:00,,Open,,0,I am having an issue and need assistance.,4
TKT-02203,CUST-1332,Shipping,Payment Failure,Low,Priya,Chat,2025-04-13,2025-04-16 00:00:00,2025-04-16 13:00:00,Closed,85.0,2,I need help with my account.,4
TKT-02204,CUST-1266,Billing,Payment Failure,Medium,Priya,Chat,2025-10-24,2025-10-26 00:00:00,,Open,,0,Please help me understand what happened.,4
TKT-02205,CUST-1219,Product Support,Account Verification,Medium,Mia,Email,2025-01-01,2025-01-03 00:00:00,2025-01-05 03:00:00,Closed,99.0,1,I would like an update on my ticket.,3
TKT-02206,CUST-1378,Technical Support,Account Verification,Medium,David,Chat,2025-09-28,2025-09-30 00:00:00,2025-10-01 17:00:00,Closed,89.0,1,I am tired of waiting for a response.,2
TKT-02207,CUST-1933,Account Management,Refund Delay,Medium,Sarah,Phone,2025-12-18,2025-12-20 00:00:00,2025-12-21 19:00:00,Escalated,91.0,3,Can you check the status of my request?,3
TKT-02208,CUST-1682,Technical Support,Login Issue,High,David,Phone,2025-07-19,2025-07-20 00:00:00,2025-07-21 20:00:00,Closed,68.0,1,This issue is affecting my work and I am unhappy.,1
TKT-02209,CUST-1538,Shipping,Account Verification,Medium,Sarah,Email,2025-11-16,2025-11-18 00:00:00,2025-11-19 00:00:00,Closed,72.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-02210,CUST-1298,Billing,Refund Delay,Medium,David,Email,2025-07-20,2025-07-22 00:00:00,,Open,,0,The support team has been helpful so far.,4
TKT-02211,CUST-1223,Billing,Product Question,Medium,Noah,Web Form,2025-09-21,2025-09-23 00:00:00,2025-09-23 09:00:00,Closed,57.0,4,I need help with my account.,3
TKT-02212,CUST-1561,Technical Support,Payment Failure,Medium,Ava,Chat,2025-09-23,2025-09-25 00:00:00,2025-09-24 06:00:00,Closed,30.0,0,I am having an issue and need assistance.,4
TKT-02213,CUST-1515,Technical Support,Refund Delay,High,Mia,Phone,2025-10-31,2025-11-01 00:00:00,2025-11-01 20:00:00,Closed,44.0,0,I would like an update on my ticket.,4
TKT-02214,CUST-1329,Billing,Subscription Cancellation,Low,Ava,Email,2025-04-21,2025-04-24 00:00:00,2025-04-25 03:00:00,Closed,99.0,1,Can you check the status of my request?,4
TKT-02215,CUST-1633,Technical Support,Refund Delay,High,Mia,Email,2025-02-25,2025-02-26 00:00:00,2025-02-28 05:00:00,Closed,77.0,1,I am having an issue and need assistance.,4
TKT-02216,CUST-1908,Product Support,Payment Failure,Medium,Priya,Email,2025-12-20,2025-12-22 00:00:00,2025-12-21 02:00:00,Escalated,26.0,1,Please help me understand what happened.,4
TKT-02217,CUST-1100,Shipping,Login Issue,High,Priya,Phone,2025-12-22,2025-12-23 00:00:00,,Open,,2,I need help with my account.,3
TKT-02218,CUST-1744,Technical Support,Refund Delay,Medium,Mia,Chat,2025-02-22,2025-02-24 00:00:00,,Open,,0,I am having an issue and need assistance.,3
TKT-02219,CUST-1252,Technical Support,Late Delivery,High,Priya,Web Form,2025-03-31,2025-04-01 00:00:00,2025-04-03 09:00:00,Closed,81.0,2,The support team has been helpful so far.,5
TKT-02220,CUST-1649,Shipping,Late Delivery,Low,Sarah,Web Form,2025-01-21,2025-01-24 00:00:00,2025-01-23 21:00:00,Closed,69.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-02221,CUST-1812,Product Support,Product Question,Medium,Sarah,Web Form,2025-08-29,2025-08-31 00:00:00,2025-08-29 14:00:00,Closed,14.0,0,I appreciate the quick response.,4
TKT-02222,CUST-1187,Shipping,Refund Delay,Low,Liam,Email,2025-07-09,2025-07-12 00:00:00,2025-07-10 09:00:00,Closed,33.0,1,I am tired of waiting for a response.,2
TKT-02223,CUST-1564,Account Management,Bug Report,Medium,Noah,Web Form,2025-12-08,2025-12-10 00:00:00,2025-12-10 09:00:00,Escalated,57.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-02224,CUST-1666,Shipping,Late Delivery,Low,Noah,Chat,2025-09-19,2025-09-22 00:00:00,2025-09-22 13:00:00,Escalated,85.0,1,This issue is affecting my work and I am unhappy.,3
TKT-02225,CUST-1742,Account Management,Refund Delay,Medium,Ava,Phone,2025-04-03,2025-04-05 00:00:00,2025-04-05 15:00:00,Closed,63.0,1,I need help with my account.,3
TKT-02226,CUST-1490,Account Management,Late Delivery,Medium,Liam,Phone,2025-05-08,2025-05-10 00:00:00,2025-05-10 19:00:00,Closed,67.0,2,I have contacted support multiple times and nobody has helped me.,2
TKT-02227,CUST-1243,Shipping,Refund Delay,High,Priya,Phone,2025-12-04,2025-12-05 00:00:00,2025-12-05 14:00:00,Closed,38.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-02228,CUST-1103,Product Support,Refund Delay,High,David,Email,2025-11-09,2025-11-10 00:00:00,,Open,,0,I am having an issue and need assistance.,4
TKT-02229,CUST-1610,Technical Support,Account Verification,High,David,Email,2025-06-29,2025-06-30 00:00:00,2025-07-01 22:00:00,Closed,70.0,2,I have contacted support multiple times and nobody has helped me.,1
TKT-02230,CUST-1066,Account Management,Product Question,Medium,Noah,Chat,2025-08-08,2025-08-10 00:00:00,,Open,,0,I have contacted support multiple times and nobody has helped me.,2
TKT-02231,CUST-1203,Account Management,Account Verification,Medium,Mia,Chat,2025-05-02,2025-05-04 00:00:00,2025-05-04 11:00:00,Closed,59.0,2,I have contacted support multiple times and nobody has helped me.,3
TKT-02232,CUST-1759,Technical Support,Account Verification,Medium,Noah,Chat,2025-09-22,2025-09-24 00:00:00,2025-09-27 01:00:00,Closed,121.0,1,I am having an issue and need assistance.,4
TKT-02233,CUST-1089,Shipping,Late Delivery,Critical,Noah,Email,2025-03-24,2025-03-24 08:00:00,2025-03-25 05:00:00,Closed,29.0,3,This is very frustrating and I need this fixed immediately.,1
TKT-02234,CUST-1689,Shipping,Account Verification,Low,Noah,Email,2025-10-01,2025-10-04 00:00:00,,Open,,2,I would like an update on my ticket.,4
TKT-02235,CUST-1311,Billing,Refund Delay,Low,Noah,Email,2025-05-05,2025-05-08 00:00:00,2025-05-09 05:00:00,Closed,101.0,3,Thank you for the update.,4
TKT-02236,CUST-1777,Billing,Subscription Cancellation,Low,Noah,Web Form,2025-01-24,2025-01-27 00:00:00,2025-01-25 11:00:00,Closed,35.0,1,Can you check the status of my request?,3
TKT-02237,CUST-1312,Billing,Subscription Cancellation,Medium,Ethan,Email,2025-04-18,2025-04-20 00:00:00,2025-04-19 10:00:00,Closed,34.0,1,Can you check the status of my request?,4
TKT-02238,CUST-1344,Technical Support,Login Issue,Low,David,Email,2025-01-24,2025-01-27 00:00:00,2025-01-24 18:00:00,Closed,18.0,1,Thanks for helping me with this issue.,4
TKT-02239,CUST-1773,Shipping,Bug Report,Critical,Ethan,Phone,2025-03-10,2025-03-10 08:00:00,2025-03-11 16:00:00,Closed,40.0,1,I am having an issue and need assistance.,4
TKT-02240,CUST-1487,Account Management,Late Delivery,Medium,Ethan,Web Form,2025-02-09,2025-02-11 00:00:00,2025-02-12 07:00:00,Closed,79.0,3,This issue is affecting my work and I am unhappy.,2
TKT-02241,CUST-1658,Account Management,Bug Report,High,Liam,Web Form,2025-08-26,2025-08-27 00:00:00,2025-08-29 09:00:00,Closed,81.0,1,I would like an update on my ticket.,4
TKT-02242,CUST-1848,Technical Support,Refund Delay,Medium,Ethan,Chat,2025-01-20,2025-01-22 00:00:00,,Open,,0,I need help with my account.,4
TKT-02243,CUST-1522,Technical Support,Subscription Cancellation,Low,Ava,Web Form,2025-10-24,2025-10-27 00:00:00,2025-10-27 02:00:00,Closed,74.0,2,Please help me understand what happened.,4
TKT-02244,CUST-1458,Shipping,Account Verification,High,Noah,Phone,2025-05-03,2025-05-04 00:00:00,2025-05-04 18:00:00,Closed,42.0,0,Can you check the status of my request?,3
TKT-02245,CUST-1469,Billing,Bug Report,Medium,Sarah,Chat,2025-09-22,2025-09-24 00:00:00,,Open,,4,I appreciate the quick response.,4
TKT-02246,CUST-1777,Product Support,Subscription Cancellation,Low,David,Phone,2025-12-16,2025-12-19 00:00:00,2025-12-18 08:00:00,Closed,56.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-02247,CUST-1506,Product Support,Payment Failure,Medium,Mia,Chat,2025-02-24,2025-02-26 00:00:00,2025-02-24 12:00:00,Closed,12.0,0,I would like an update on my ticket.,4
TKT-02248,CUST-1565,Billing,Login Issue,High,Priya,Web Form,2025-02-24,2025-02-25 00:00:00,2025-02-26 19:00:00,Closed,67.0,3,I need help with my account.,4
TKT-02249,CUST-1481,Account Management,Payment Failure,Medium,Sarah,Phone,2025-05-20,2025-05-22 00:00:00,2025-05-22 15:00:00,Closed,63.0,4,I am having an issue and need assistance.,4
TKT-02250,CUST-1804,Billing,Login Issue,High,Noah,Web Form,2025-08-27,2025-08-28 00:00:00,2025-08-28 09:00:00,Closed,33.0,0,I am having an issue and need assistance.,3
TKT-02251,CUST-1267,Billing,Product Question,Low,Priya,Web Form,2025-12-04,2025-12-07 00:00:00,2025-12-07 06:00:00,Closed,78.0,2,The support team has been helpful so far.,4
TKT-02252,CUST-1095,Technical Support,Login Issue,High,Ethan,Chat,2025-05-14,2025-05-15 00:00:00,2025-05-15 02:00:00,Closed,26.0,1,The support team has been helpful so far.,4
TKT-02253,CUST-1806,Product Support,Payment Failure,High,Priya,Chat,2025-03-11,2025-03-12 00:00:00,2025-03-13 08:00:00,Escalated,56.0,1,I have contacted support multiple times and nobody has helped me.,3
TKT-02254,CUST-1303,Billing,Late Delivery,Medium,Noah,Web Form,2025-01-30,2025-02-01 00:00:00,2025-02-01 09:00:00,Closed,57.0,2,The issue was handled well.,5
TKT-02255,CUST-1028,Billing,Bug Report,Low,Mia,Phone,2025-02-16,2025-02-19 00:00:00,2025-02-19 07:00:00,Closed,79.0,1,Thanks for helping me with this issue.,4
TKT-02256,CUST-1167,Account Management,Refund Delay,Medium,Liam,Web Form,2025-11-29,2025-12-01 00:00:00,,Open,,0,I am tired of waiting for a response.,2
TKT-02257,CUST-1986,Account Management,Product Question,Medium,Liam,Phone,2025-04-13,2025-04-15 00:00:00,2025-04-14 17:00:00,Closed,41.0,0,The issue was handled well.,4
TKT-02258,CUST-1994,Shipping,Subscription Cancellation,Medium,Mia,Web Form,2025-12-26,2025-12-28 00:00:00,2025-12-29 04:00:00,Closed,76.0,0,I am tired of waiting for a response.,3
TKT-02259,CUST-1607,Technical Support,Payment Failure,Medium,David,Email,2025-10-01,2025-10-03 00:00:00,2025-10-02 23:00:00,Closed,47.0,0,I would like an update on my ticket.,4
TKT-02260,CUST-1599,Technical Support,Bug Report,Medium,Liam,Phone,2025-11-27,2025-11-29 00:00:00,2025-11-30 23:00:00,Escalated,95.0,1,The issue was handled well.,4
TKT-02261,CUST-1399,Account Management,Account Verification,Medium,Priya,Chat,2025-07-03,2025-07-05 00:00:00,2025-07-05 18:00:00,Closed,66.0,0,I am tired of waiting for a response.,3
TKT-02262,CUST-1128,Shipping,Account Verification,Low,Sarah,Phone,2025-01-28,2025-01-31 00:00:00,2025-01-29 20:00:00,Closed,44.0,1,I appreciate the quick response.,5
TKT-02263,CUST-1103,Account Management,Bug Report,High,Liam,Web Form,2025-08-25,2025-08-26 00:00:00,2025-08-28 18:00:00,Closed,90.0,0,I have contacted support multiple times and nobody has helped me.,3
TKT-02264,CUST-1853,Technical Support,Login Issue,Low,Priya,Email,2025-08-28,2025-08-31 00:00:00,2025-08-29 18:00:00,Closed,42.0,0,I have contacted support multiple times and nobody has helped me.,3
TKT-02265,CUST-1206,Product Support,Account Verification,Low,Priya,Web Form,2025-01-16,2025-01-19 00:00:00,2025-01-19 08:00:00,Closed,80.0,4,This issue is affecting my work and I am unhappy.,2
TKT-02266,CUST-1960,Billing,Payment Failure,High,Liam,Chat,2025-07-10,2025-07-11 00:00:00,2025-07-12 14:00:00,Closed,62.0,1,I am tired of waiting for a response.,2
TKT-02267,CUST-1619,Technical Support,Product Question,Medium,David,Chat,2025-12-18,2025-12-20 00:00:00,2025-12-21 12:00:00,Escalated,84.0,1,I am tired of waiting for a response.,2
TKT-02268,CUST-1135,Shipping,Bug Report,High,Noah,Chat,2025-08-18,2025-08-19 00:00:00,,Open,,1,Thanks for helping me with this issue.,4
TKT-02269,CUST-1031,Technical Support,Subscription Cancellation,High,Mia,Chat,2025-11-04,2025-11-05 00:00:00,2025-11-07 06:00:00,Closed,78.0,1,I am tired of waiting for a response.,3
TKT-02270,CUST-1006,Shipping,Refund Delay,Medium,Sarah,Phone,2025-12-06,2025-12-08 00:00:00,2025-12-07 21:00:00,Closed,45.0,1,I have contacted support multiple times and nobody has helped me.,2
TKT-02271,CUST-1798,Technical Support,Late Delivery,Medium,Mia,Email,2025-09-02,2025-09-04 00:00:00,,Open,,4,This is very frustrating and I need this fixed immediately.,2
TKT-02272,CUST-1748,Account Management,Product Question,Medium,Priya,Chat,2025-04-16,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,48.0,2,This issue is affecting my work and I am unhappy.,1
TKT-02273,CUST-1069,Technical Support,Product Question,Medium,Liam,Web Form,2025-10-24,2025-10-26 00:00:00,2025-10-25 01:00:00,Closed,25.0,0,The issue was handled well.,4
TKT-02274,CUST-1185,Shipping,Account Verification,High,Priya,Web Form,2025-10-19,2025-10-20 00:00:00,2025-10-20 03:00:00,Closed,27.0,0,I need help with my account.,4
TKT-02275,CUST-1133,Billing,Account Verification,Low,Ethan,Chat,2025-01-16,2025-01-19 00:00:00,,Open,,1,This is very frustrating and I need this fixed immediately.,1
TKT-02276,CUST-1654,Product Support,Product Question,Critical,Priya,Email,2025-06-09,2025-06-09 08:00:00,2025-06-09 12:00:00,Closed,12.0,1,I am tired of waiting for a response.,3
TKT-02277,CUST-1534,Billing,Late Delivery,Medium,Ava,Email,2025-11-08,2025-11-10 00:00:00,2025-11-11 00:00:00,Closed,72.0,1,The support team has been helpful so far.,4
TKT-02278,CUST-1738,Product Support,Subscription Cancellation,Medium,Liam,Phone,2025-10-19,2025-10-21 00:00:00,2025-10-19 12:00:00,Closed,12.0,2,I want to cancel if this is not resolved today.,3
TKT-02279,CUST-1907,Account Management,Bug Report,Low,David,Web Form,2025-11-14,2025-11-17 00:00:00,,Open,,1,Please help me understand what happened.,3
TKT-02280,CUST-1505,Product Support,Subscription Cancellation,Critical,Ethan,Phone,2025-01-07,2025-01-07 08:00:00,2025-01-07 16:00:00,Escalated,16.0,0,I would like an update on my ticket.,4
TKT-02281,CUST-1400,Shipping,Product Question,Medium,David,Email,2025-10-28,2025-10-30 00:00:00,2025-10-28 20:00:00,Closed,20.0,1,This is very frustrating and I need this fixed immediately.,1
TKT-02282,CUST-1315,Account Management,Subscription Cancellation,Medium,Mia,Web Form,2025-04-02,2025-04-04 00:00:00,2025-04-04 14:00:00,Closed,62.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-02283,CUST-1878,Technical Support,Subscription Cancellation,High,David,Email,2025-12-16,2025-12-17 00:00:00,,Open,,0,I am having an issue and need assistance.,3
TKT-02284,CUST-1322,Product Support,Subscription Cancellation,Low,Sarah,Web Form,2025-05-12,2025-05-15 00:00:00,2025-05-12 16:00:00,Closed,16.0,2,I am tired of waiting for a response.,3
TKT-02285,CUST-1668,Account Management,Subscription Cancellation,Medium,Noah,Email,2025-07-22,2025-07-24 00:00:00,2025-07-24 18:00:00,Escalated,66.0,0,The issue was handled well.,4
TKT-02286,CUST-1272,Product Support,Product Question,Medium,David,Chat,2025-08-21,2025-08-23 00:00:00,2025-08-21 14:00:00,Closed,14.0,0,This issue is affecting my work and I am unhappy.,3
TKT-02287,CUST-1352,Shipping,Late Delivery,High,Priya,Chat,2025-08-13,2025-08-14 00:00:00,2025-08-13 21:00:00,Closed,21.0,0,Can you check the status of my request?,4
TKT-02288,CUST-1794,Billing,Product Question,Medium,Mia,Web Form,2025-12-23,2025-12-25 00:00:00,2025-12-24 12:00:00,Closed,36.0,4,The support team has been helpful so far.,5
TKT-02289,CUST-1806,Account Management,Login Issue,Low,Sarah,Web Form,2025-04-05,2025-04-08 00:00:00,2025-04-05 21:00:00,Closed,21.0,1,I would like an update on my ticket.,4
TKT-02290,CUST-1938,Product Support,Login Issue,Medium,Mia,Phone,2025-04-03,2025-04-05 00:00:00,2025-04-05 09:00:00,Closed,57.0,1,I have contacted support multiple times and nobody has helped me.,2
TKT-02291,CUST-1444,Account Management,Account Verification,Medium,Ava,Chat,2025-01-16,2025-01-18 00:00:00,2025-01-19 04:00:00,Closed,76.0,0,I would like an update on my ticket.,4
TKT-02292,CUST-1253,Product Support,Subscription Cancellation,Medium,Ethan,Web Form,2025-01-15,2025-01-17 00:00:00,2025-01-15 13:00:00,Closed,13.0,0,I am having an issue and need assistance.,3
TKT-02293,CUST-1515,Account Management,Refund Delay,Critical,Priya,Email,2025-12-05,2025-12-05 08:00:00,2025-12-06 10:00:00,Closed,34.0,0,This issue is affecting my work and I am unhappy.,1
TKT-02294,CUST-1439,Account Management,Payment Failure,Low,Noah,Phone,2025-09-02,2025-09-05 00:00:00,,Open,,0,I would like an update on my ticket.,4
TKT-02295,CUST-1177,Billing,Late Delivery,Medium,Ethan,Phone,2025-02-04,2025-02-06 00:00:00,,Open,,1,I would like an update on my ticket.,4
TKT-02296,CUST-1321,Account Management,Account Verification,High,Mia,Email,2025-11-21,2025-11-22 00:00:00,,Open,,2,Can you check the status of my request?,3
TKT-02297,CUST-1372,Product Support,Refund Delay,Low,Noah,Chat,2025-03-12,2025-03-15 00:00:00,2025-03-13 12:00:00,Closed,36.0,2,Please help me understand what happened.,3
TKT-02298,CUST-1702,Shipping,Login Issue,High,Ethan,Web Form,2025-07-19,2025-07-20 00:00:00,2025-07-20 00:00:00,Closed,24.0,2,I need help with my account.,4
TKT-02299,CUST-1575,Shipping,Bug Report,Medium,Sarah,Web Form,2025-12-08,2025-12-10 00:00:00,2025-12-11 18:00:00,Closed,90.0,0,Please help me understand what happened.,3
TKT-02300,CUST-1541,Shipping,Late Delivery,Low,David,Chat,2025-10-28,2025-10-31 00:00:00,2025-10-30 19:00:00,Escalated,67.0,0,I am having an issue and need assistance.,4
TKT-02301,CUST-1911,Technical Support,Product Question,Critical,Ethan,Phone,2025-06-03,2025-06-03 08:00:00,2025-06-03 19:00:00,Closed,19.0,1,I need help with my account.,4
TKT-02302,CUST-1881,Product Support,Late Delivery,Medium,Ethan,Chat,2025-11-27,2025-11-29 00:00:00,2025-11-29 15:00:00,Closed,63.0,0,I am having an issue and need assistance.,4
TKT-02303,CUST-1840,Account Management,Account Verification,Medium,Liam,Chat,2025-02-14,2025-02-16 00:00:00,2025-02-16 01:00:00,Closed,49.0,0,Can you check the status of my request?,3
TKT-02304,CUST-1713,Billing,Login Issue,Low,Noah,Phone,2025-12-09,2025-12-12 00:00:00,2025-12-10 10:00:00,Closed,34.0,0,I am having an issue and need assistance.,3
TKT-02305,CUST-1324,Shipping,Bug Report,Low,Sarah,Email,2025-06-25,2025-06-28 00:00:00,2025-06-27 00:00:00,Closed,48.0,0,I would like an update on my ticket.,3
TKT-02306,CUST-1827,Billing,Product Question,Critical,Liam,Web Form,2025-12-31,2025-12-31 08:00:00,2026-01-01 16:00:00,Escalated,40.0,3,Can you check the status of my request?,3
TKT-02307,CUST-1793,Product Support,Bug Report,High,Sarah,Phone,2025-02-04,2025-02-05 00:00:00,2025-02-05 18:00:00,Closed,42.0,0,Thank you for the update.,4
TKT-02308,CUST-1140,Account Management,Late Delivery,Medium,Sarah,Phone,2025-11-21,2025-11-23 00:00:00,2025-11-23 13:00:00,Closed,61.0,0,I want to cancel if this is not resolved today.,2
TKT-02309,CUST-1621,Account Management,Bug Report,High,Ethan,Web Form,2025-04-08,2025-04-09 00:00:00,,Open,,0,Please help me understand what happened.,3
TKT-02310,CUST-1649,Billing,Bug Report,High,Mia,Email,2025-04-07,2025-04-08 00:00:00,,Open,,2,I would like an update on my ticket.,3
TKT-02311,CUST-1616,Shipping,Bug Report,High,Sarah,Chat,2025-06-06,2025-06-07 00:00:00,2025-06-08 12:00:00,Closed,60.0,0,Can you check the status of my request?,3
TKT-02312,CUST-1320,Technical Support,Bug Report,Low,Mia,Phone,2025-04-07,2025-04-10 00:00:00,2025-04-09 16:00:00,Closed,64.0,0,Please help me understand what happened.,4
TKT-02313,CUST-1014,Product Support,Subscription Cancellation,Low,Priya,Chat,2025-02-01,2025-02-04 00:00:00,2025-02-02 06:00:00,Closed,30.0,4,I appreciate the quick response.,5
TKT-02314,CUST-1024,Product Support,Account Verification,High,Liam,Chat,2025-09-21,2025-09-22 00:00:00,2025-09-23 02:00:00,Closed,50.0,0,Can you check the status of my request?,3
TKT-02315,CUST-1451,Product Support,Refund Delay,Medium,Noah,Chat,2025-05-01,2025-05-03 00:00:00,2025-05-03 13:00:00,Closed,61.0,0,I am having an issue and need assistance.,4
TKT-02316,CUST-1930,Account Management,Login Issue,Medium,Ethan,Phone,2025-09-01,2025-09-03 00:00:00,2025-09-03 03:00:00,Closed,51.0,0,I need help with my account.,3
TKT-02317,CUST-1060,Account Management,Payment Failure,Medium,David,Chat,2025-10-25,2025-10-27 00:00:00,2025-10-26 00:00:00,Closed,24.0,2,I have contacted support multiple times and nobody has helped me.,2
TKT-02318,CUST-1831,Billing,Account Verification,High,Liam,Chat,2025-10-19,2025-10-20 00:00:00,2025-10-21 14:00:00,Escalated,62.0,1,Can you check the status of my request?,4
TKT-02319,CUST-1613,Account Management,Product Question,Low,Noah,Chat,2025-11-05,2025-11-08 00:00:00,2025-11-08 17:00:00,Escalated,89.0,1,The issue was handled well.,5
TKT-02320,CUST-1090,Technical Support,Bug Report,Medium,Noah,Phone,2025-04-03,2025-04-05 00:00:00,,Open,,2,I am tired of waiting for a response.,3
TKT-02321,CUST-1095,Billing,Refund Delay,High,Priya,Chat,2025-07-21,2025-07-22 00:00:00,2025-07-23 10:00:00,Closed,58.0,0,This issue is affecting my work and I am unhappy.,3
TKT-02322,CUST-1867,Shipping,Late Delivery,Low,Ava,Email,2025-08-26,2025-08-29 00:00:00,2025-08-27 07:00:00,Closed,31.0,1,Please help me understand what happened.,3
TKT-02323,CUST-1921,Product Support,Product Question,High,David,Web Form,2025-02-24,2025-02-25 00:00:00,,Open,,0,Thank you for the update.,4
TKT-02324,CUST-1987,Billing,Payment Failure,Low,Mia,Phone,2025-09-21,2025-09-24 00:00:00,2025-09-24 07:00:00,Closed,79.0,1,The support team has been helpful so far.,5
TKT-02325,CUST-1291,Account Management,Refund Delay,Low,Priya,Web Form,2025-11-23,2025-11-26 00:00:00,2025-11-26 01:00:00,Closed,73.0,1,This issue is affecting my work and I am unhappy.,3
TKT-02326,CUST-1110,Billing,Bug Report,Medium,Sarah,Chat,2025-06-20,2025-06-22 00:00:00,2025-06-23 23:00:00,Escalated,95.0,2,I want to cancel if this is not resolved today.,2
TKT-02327,CUST-1458,Account Management,Payment Failure,Medium,Sarah,Phone,2025-12-27,2025-12-29 00:00:00,2025-12-29 06:00:00,Closed,54.0,0,The support team has been helpful so far.,4
TKT-02328,CUST-1749,Shipping,Late Delivery,Low,Sarah,Phone,2025-09-22,2025-09-25 00:00:00,2025-09-23 20:00:00,Closed,44.0,0,I am tired of waiting for a response.,1
TKT-02329,CUST-1219,Shipping,Bug Report,Medium,David,Chat,2025-08-21,2025-08-23 00:00:00,2025-08-23 10:00:00,Closed,58.0,0,The issue was handled well.,5
TKT-02330,CUST-1370,Billing,Late Delivery,Medium,Ethan,Email,2025-10-07,2025-10-09 00:00:00,2025-10-08 20:00:00,Closed,44.0,1,Thank you for the update.,4
TKT-02331,CUST-1824,Technical Support,Subscription Cancellation,High,Liam,Chat,2025-03-27,2025-03-28 00:00:00,2025-03-27 19:00:00,Closed,19.0,3,I need help with my account.,4
TKT-02332,CUST-1318,Account Management,Bug Report,Low,Ava,Web Form,2025-10-03,2025-10-06 00:00:00,2025-10-05 11:00:00,Closed,59.0,1,The issue was handled well.,4
TKT-02333,CUST-1215,Shipping,Payment Failure,Medium,Sarah,Web Form,2025-11-08,2025-11-10 00:00:00,2025-11-11 07:00:00,Escalated,79.0,2,I would like an update on my ticket.,4
TKT-02334,CUST-1386,Product Support,Payment Failure,Medium,David,Email,2025-09-29,2025-10-01 00:00:00,2025-10-01 02:00:00,Closed,50.0,1,The issue was handled well.,4
TKT-02335,CUST-1169,Account Management,Late Delivery,Low,Mia,Phone,2025-08-18,2025-08-21 00:00:00,2025-08-19 08:00:00,Closed,32.0,3,I want to cancel if this is not resolved today.,3
TKT-02336,CUST-1102,Account Management,Refund Delay,High,Priya,Web Form,2025-04-01,2025-04-02 00:00:00,,Open,,0,I need help with my account.,4
TKT-02337,CUST-1278,Shipping,Payment Failure,Low,Ava,Web Form,2025-09-20,2025-09-23 00:00:00,,Open,,2,Please help me understand what happened.,3
TKT-02338,CUST-1870,Shipping,Subscription Cancellation,High,Liam,Phone,2025-02-12,2025-02-13 00:00:00,2025-02-13 19:00:00,Closed,43.0,0,I am having an issue and need assistance.,3
TKT-02339,CUST-1823,Product Support,Account Verification,Medium,Liam,Email,2025-10-06,2025-10-08 00:00:00,2025-10-10 01:00:00,Closed,97.0,0,I would like an update on my ticket.,3
TKT-02340,CUST-1513,Technical Support,Account Verification,Medium,Ethan,Chat,2025-11-20,2025-11-22 00:00:00,2025-11-24 01:00:00,Closed,97.0,2,The support team has been helpful so far.,4
TKT-02341,CUST-1778,Shipping,Late Delivery,Low,Mia,Chat,2025-10-24,2025-10-27 00:00:00,2025-10-25 00:00:00,Closed,24.0,0,This issue is affecting my work and I am unhappy.,3
TKT-02342,CUST-1853,Technical Support,Login Issue,Medium,Ava,Chat,2025-02-10,2025-02-12 00:00:00,2025-02-13 09:00:00,Closed,81.0,1,Can you check the status of my request?,3
TKT-02343,CUST-1671,Billing,Late Delivery,Medium,Ava,Chat,2025-02-20,2025-02-22 00:00:00,2025-02-23 14:00:00,Escalated,86.0,1,Thanks for helping me with this issue.,4
